content,feedback_label
하필 건드려도 구세라를 ㅋㅋ,1
여기서 끊는다고?,1
이번화 소설 알림이.,1
. .,1
. .,1
. .,1
. .,1
. .,1
. .,1
. 어디부터 어디까지에요?,1
어?,1
이런 결말은 항상 전통적으로 1점입니다.,0
아시는분이 ㅋㅋ,1
얘는 뭐,1
ㄷㄷ,1
"딥페이크가 얼마나 무서운 건데 다들 감사하다며, 작가님 서비스라는 말을 서슴없이 하네요;",0
스포해줄 사람,1
거니거니거니 ..,1
역시 용가리통뼈 구세라,1
오오 뷰리풀~,1
얘는 !,1
누구지 ?,1
여기서 끊는다고?,1
아 이걸 여기서 끊으시면 ㅠㅠ,1
d,1
근데 구세라가 몇 대 쳐맞는건 기본으로 상정해놓고 움직인거네ㅋㅋㅋㅋㅋ,1
이야~!,1
이집 장사잘허네~~,1
신태일,1
빠꾸없는 놈들이 참 많네,1
그것도 정부 기관을 상대로 ㅋㅋㅋ,1
ㅋㅋㅋ 그래 요욜심히 지져라,1
극우 폭도들 ㅋㅋ 아닌가,1
한림체육관 버전 임한림이 머리 기르고 분내향 좀 내면 딱 지금 딥페이크 같을 듯 ㅋㅋㅋ,0
쟤들 웹툰 '구세라' 안 본애들인가보네 ㅎ~,1
아니 또 여기서 끊냐고 안ㅇㅎ이 작가님,1
잃을 게 없는 애들이 상금 노리고 사고치는 거라 그냥 잡아선 소용없는 패턴 아닐까.,1
간땡이가 부었구만,1
뭔데 누군데 너네만 알면 좋냐?!,1
누군데?,1
어 얘는?!!!,1
똥싸다 끊긴거마냥 끊어버리네,0
작가양반ㅠ,1
많이 어릴거 같은데?,1
누구야?,1
할것 겉음,1
상금이러는 거 보니 배후가 따로 있구만,1
누군진 몰라도 애들이 겁이 없네,1
차에 낙서정도는 그러려니 하겠다만 양아치학교 일진들도 때려눕히는 감독관들한테 직접적인 접촉을 하려하다니,1
임한림 딥페이크 ㄱㅅㄱㅅ,1
얼굴 궁금한분 걍 미리보기 켜서 보셈 ㅋㅋ,1
근데..,1
임한림 개이쁨..,1
딥페이크긴힌데..,1
끊는거 잘하시네,1
걔는???,1
누구지?,1
나화진 찍은 애는.,1
곧 고인이 될거같은데?,1
노트북 크기 무엇?,1
화면 24인치는 돼보이네 ㅋㅋㅋ,1
아니 캐비넷 안에..,1
몰랐다고?,1
나화진 실망..,1
😒,1
와...,1
지가 죽인 사람을 자기 딸을 위해 반찬으로 삼는다고?,1
미친 거 아냐?,1
점점 산으로 가네...,0
조규철이 강산고에 았었으면..,1
인간이 됐을까??,1
최가윤 개예쁘네,1
더러븐 시키,1
여자애가 똑똑하긴 하네,1
살 방법 찾아버리네,1
경찰 부르기,1
오랫만에봐서 그런가 몬가 그림체도 내용도 급해보여서 집중이 안돼네요 ㅠ,0
조규철 관상을 보니까 최종보스 관상이 아닌거같음 현실에선 관상론이 없다고 생각하지만 만화에선 작가가 그리는거라 ㅋㅋㅋㅋ 뒤에 흑막이 있지않을까싶다 저 얼굴은 싸움 잘할 느낌이 안든다,1
보고가요,1
저 와꾸가 고딩이면 점마 부모는 뭘처먹고 낳아서 뭘먹인거냐...,1
진짜 에일리언 저리가라네 ㄷㄷㄷ,1
저 여자 왤캐 이쁘냐 원탑이네,1
헐..,1
임한림은 더 잘한다는ㄷㄷㄷ,1
둘이 이 정도 애증이면 최가윤인지 뭔지는 그냥 핑계 아님?,1
놈은 되고 ㄴ은 안되냐,1
아무리 범죄청소년 묘사이지만 아이들도 많이 보는 웹툰에 욕설 및 묘사가 너무 심한듯 합니다..ㅠㅠ,0
차주영선에서 컷일텐데 어떻게 살아있지,1
저게 고딩이네 ㅋㅋㅋㅋ,1
그렇게 뒷통수 깟으면 교욱부 장관님이 친히 생매장 해줬겠지,1
저새끼 왜 못죽이는건데..,1
작가님 인간적으로 저게 어떻게 학생이에요ㅋㅋ,1
바로 꼬리자르는 거 보소?,1
꼬카인 맡으면 전투력 3배되는데 나화진 이길수있겠냐?,1
지가 뭔데 저렇게 ㅂㄷㅂㄷ거림,1
지렸냐?,1
애는 진짜 죽이겟는데,1
조규철:지난번 처럼 한방에 끝내줄까?,1
ㅎㅎㅎ,1
아니 설명한번만 해주세여ㅜㅠㅠ,1
그니까 뺐었다는게 나화진 여자친구가 조규철 선생님이었는데..?,1
으악 제발료ㅠㅠ,1
가윤누님 ㄹㅇ 개지리네...,1
가윤누님 정말 안타깝네,1
지가 죽인 사람 사진보면서 ㅈ 긁는거 존나 개 극혐이네 아오..,1
불었는데 묵살하는건 뭔데 ㅋㅋㅋㅋㅋ 뭐 답정너이???,0
조사는 왜한겨 들을생각 없으면 ㅋㅋㅋㅋ,0
그냥 나화진이 조규철 저거 모가지 따버리고 그 모가지를 최가윤양 묘소에 바쳐 그 넋을 기리는게 더 낫겠는데?,1
표정 엿같다,1
진짜...,1
가윤 누님이 너무 안타깝기도 하고..,1
거기 긁고 냄새를 왜 맡냐,1
조규철 = gc. 윤결 = gy.,1
믿거조가 또..,1
전체이용가인데도 죽은 주인공 와이프보면서 외설스런 행위 하는거 같은 뉘앙스가 나오는데 19였으면 으윽..,0
조규철 진짜 죽었으면,1
긁긁 킁킁 죽이고싶네 ㅅㅂ,1
근데 아무리 생각해도 최종보스는 조규철보단 지윤결같다..G.Y가 지꺼라고 한 적도 있고 조규철을 유인원정도로 보는데 서열 3위도 잘 따르는거 보면 지윤결 얘가 G.Y 먹을려고 하는것같다,1
나화진도 빡돌만함,1
가윤이 죽이기 전에 할거 다하고 저 폰으로 찍을 거 다 찍었을텐데,1
"요즘 어디가든 하루살이기사 광고인데, 제발 나만의 작은 띵작으로 남아줘라..",1
능력 없는 것도 아닌데 굳이 살려 둘 필요 있나?,1
저놈 하나 없다고 교권 관련 스토리 진행 힘든 것도 아닌데,0
ㄷㄷ,1
만화지만~ 스토리가 너무 자극적이고 선을 많이 넘는듯ᆢ,0
아치서결이,1
찢도 참교육좀 해줬으면,1
교화도 안 되는 인간 이하의 것들은 살처분했음 좋겠네,1
ㅋ 닌 나화진 평생 못이긴다,1
조규철 면회다(저승사자와),1
왜이렇게 극단적이세요,1
이런 세상이 오질 않길.. ㅜㅜ,1
법이 참 좋아..,1
정치인들이 전부 범죄자들이라 강력처벌 못하게 법을바꿔놓으니..,0
캬 나화진 표정 보소 개무섭네,1
저 성괴녀는 왜 안패냐 구속이라도 좀 되야 하는데 ㅉㅉ,1
슬슬 지겹다,0
'나'는 '화'가 '진'짜로 났어..........,1
나.화.,1
진,1
범죄자인권이 중요하니 유괴 폭행 감금해도 집행유예착한사람은 법을 지키고 나쁜나사람은 법이 지킨다,1
ㅠ,1
이렇게 보니까 임한림 특수부대 시절도 나옴,1
좋겠다..,1
일진들의 폭력 인증을 유포하는 놈들도 보니까 그 일진들과 다 연결된 놈들임 겉으로는 대중의 비난을 받아 마땅하다면서도 실제로는 그런 영상을 보고 조직원으로 꼬이는 10대들이 생기는 것이고 그게 진짜 목적인 것,1
진짜 제발 저ㅅㄲ는 나화진한테 뒤져라,1
참교육같은 일진물은 결국에는 조직폭력 옹호 만화라니까 물정 잘 모르는 10대들이 '손으로 위스키병을 까부숴서 마시는 10대' 를 보고 무슨 착각을 하고 살겠음,0
남의 와이프 상대로 저 ㅈㄹ하는거..,1
웹툰이라지만 진짜 좀 불쾌하네,0
하?!,1
조규철 사망 D day,1
여자♡발,1
경찰이 신고자 안찾음?,0
쌩,1
조규철 vs 나화진 ㄷㄷㄷ,1
감옥에 없었으면 이미 진즉에 죽었을텐데,1
그냥 총으로 쏘자 ...ㅅ,1
... ㅂ.... ㄲ,1
다음화가 너무 궁금하네요,1
조규철 이번화에서 무게감 확 떨어지는거보니 최종보스 아닐듯,1
어떻게 가윤이 누나가 장관딸이야...!?,1
조규철 저것이 아주 미쳐도 단단히 미쳤다지 아마...,1
감히 신경을 건드리는 순간G.Y인지 몰라도 제대로 탈탈탈 털릴준비해야할것이다 ㅋㅋㅋㅋㅋ,1
잘봤습니다.^-^,1
나때는 말야화났던 이유는 사건 진상의 피해자인 애인이 있었지,1
"나화진, 눈 돌아간 복수귀가 됬나봐?",1
호랑이 180단으로 다진고기로 만들어야지,1
나:나화:화났다,1
진:진짜,1
서창호를 교조챌 작전을 주도한 주범으로 만들고 대신 구속시킨 이유가 박마리가 세운 교조챌 작전이 거의 성공직전까지 갔는데 서창호가 나화진을 G.Y 기지로 부르는 트롤링을 저질러서 교조챌 작전이 실패로 돌아가는 바람에 박마리가 빡쳐서 서창호가 대신 구속되도록 손 쓴것 같네,1
물론 다른 이유가 있을수도 있겠지만 말이야,1
꼬긁 말풍선으로 가린거 개웃기네 ㅋㅋㅋ,1
유괴죄 하나면 이미 인생 종친건데 교조챌 아니라고 부인하는거 웃기노,1
아니.,1
고딩들이 어떻게 생격먹은 거야..,1
조규철 곧 있으면 일반교도소로 이감되는데 그걸 맞춰서 교도관을 나화진쪽 사람으로 꾸려서 제대로 조질생각인거 같음 면회가는 것도 그걸 엄포하러 가는 거고,1
나: 나화진이 어떻게 조규철을 보면서 화: 화를 참고 있는것이 매우 진: 진짜 대단하다,1
아. 나무 재밌다,1
최예요,1
딱봐도 조규철 페이크보스네 2인자 걔가 찐보스일듯,1
썸네일 압권이노 ㄷㄷ,1
나 : 나진짜화 : 화났다,1
진 : 진짠데 ㅠㅠ,1
얘들아...,1
개기지마라 니들이 상대할수 잇는 상대가 아니다...,1
에이씨 저 여자애도 교도소 가서 그 누구냐?,1
교도소에 있는 교권국 요원에게도 좀 쳐맞는 그림이 나오길 바랬는데,1
나화진으로 삼행시 하겠습니다.,1
나: 나 화: 화났다,1
진: 진짜,1
"규철이가 조한길 빙의 임다준, 진번 윤가민은 이기겠니?",1
진짜 건드리지 말아야 할거 건드렸네,1
우리 규철이 ㅋㅋ,1
네이버니까 죽이는건 그렇지,1
그냥 전신불구로 합시다,1
앗시 드럽게 어딜 긁고 냄새를 맡냐,1
나화철이 맞다이로 질 사람은 나올거같진 않고,1
화진아 저 sㅐ rrㅣ 우유곽처럼 잡아뜯어서 접어버려 사회는 용서안해도 내가 용서하고 독자가 용서한다염라대왕은 용서한다.,1
옥황상제는 용서한다,1
"나화진, 복수의 서사",1
나화진도 저렇게 참는데 다준이면 조규철을 바로 죽일라고 할걸?,1
쟨 죽여야겠구만,1
조규철이 당황한이유는 평소처럼 뭘해도 지계획과 생각처럼 될거라 생각했는데 계획대로 안되어서인듯..,1
그래서 면회온게 no2인 지윤결인줄알고 지윤결을부르며 Xㄹ한거고..,1
하지만 조규철의 미래가 밝진않은게 나화진이 조규철보다 강했음,1
강했지 약하지않은데다 지윤결도 은근 통수칠거같은 느낌이고 뭣보다 가윤이 아버지가 권력이 엄청난 정치인이라는거..(과거 여당대표 현재는 교육부장관이자 유력한대권주자),1
ㅡㅡ,1
작가님 근듸 이런걸 교화도 불가고 그냥 뇌가 거부하는데 왜 안죽여요?,1
목에 석유 넣고 불태우면서 칼로 뼈 긁어대면 안되나요?,1
좀 범죄자 뒤지면서 발작하는거 영상찍어서 수면제로 쓰고 싶음,1
재밌어,1
규철이 갑자기 철부지가 됐노ㅋ 포스가 마이 죽었네,1
나 : 나는 오늘 화 : 화요일인 줄 알았는데 진 : 진짜로 월요일인거냐?,1
조규철이 저렇게 당황한만큼 나중에 나화진한테 박살나길 기대해본다.,1
규철아 병원에서 평생 보내보자고 시간은 많으니까?,1
안그래(,1
G.Yvs해광 누가 이길려나?,1
조규철 평생을 고통스럽게 가길 바란다,1
제발 조규철이랑 G.Y 관련된애들 고통스럽게 조져주세요....,1
스토리가 점점 개 막장 산으로 가는 느낌,0
규철이는 운동할때 좋은거꽂았나,1
다음화 조규철 저 유리 부수고 교도관 우르르 몰려서 말릴때까지 개싸울것같은데,1
존나 뻔뻔하네,1
OOO련 ㅋㅋ,1
아니 조규철 가오 ㅈㄴ잡길래 개쌘 진지한캐인가 했드만,1
걍 ㅂㅅ이었네...,1
조규철이 최가윤 소유하고 싶어서 폭력으로 굴복시키려고 했지만 죽인건 아닌거 같습니다.,1
GY 2인자로 인해 죽은게 맞는듯하네요.,1
2인자는 최가윤 죽인걸 조규철한테 떠넘기고 교도소로 보내므로 조규철이 교도소에 있는동안 GY를 먹을 생각인듯하고 눈엣가시인 나화진도 조규철을 이용해서 처리하려고 하는게 맞는듯.,1
무슨 유치원을 미성년자 괴한들이 습격해서 털었다고?,1
남미도 아니고...,1
간만에 원수 다시 보러 온 나화진.,1
나화진 마지막에 눈깔 봐라..,1
나였음 무릎 꿇었다,1
말풍선으로 가린 부분조규철 점마 설마 ㄸㄸㅇ치는거임?,1
이제 학교폭력보단 gy에 초점두겠네,1
규철이 : 히히!,1
꼬카인 발싸!,1
쳇 박바퀴 형무소가서 유정이와 예리에게 쥐터져ㅛ으면 좋았을걸,1
규철이 에렌 시조때랑 닮았노,1
왠지 나화진이 그냥 조규철 바르는 전개가 맞는 것 같은데 제목이 참교육이니까 조규철과 싸울때 처음으로 고점을 드러내는거,1
저 드러운 놈...,1
지금 그 표정 두려움인가?,1
특성으로 봐선 아닌 것 같고 앞으로의 적을 만난것에 대한 놀람인지 아님 만난 것에 대한 흥분인지,1
왠지 딱200화 채우고 완결될거 같은 느낌ㅠㅠ,1
다음화) 조규철의 죽음(1),1
꼬긁남실화냐,1
참교육 너무재밌어서..,1
재밌게봤는데 거의끝나가는거같네요..,1
아직 에피소드 할거많은데 ㅠㅠ 에피소드 드리겠습니다,1
작가님..,1
더 해주세요,0
진짜 선을 씨게 넘네,1
아니...,1
하...,1
제발 죽어라 나화진 한테...,1
나화진이 소년교도소에 온건 G.Y가 선전포고를 선언했기에 나화진과 교권국 그리고 교육부 전체가 G.Y에 대한 선전포고를 받음과 동시에 역으로 G.Y에 대한 선전포고하기 위해서임,1
경찰이 개입한건 이번엔 꼬리자르기위해서지만 언젠간 교권국과 검경 합동수사본부를 구성해야할것이다.,0
부총리급인 교육부장관이 대통령에게 말한다면 가능하다.,1
저와꾸로 담임 이러니까 깨네...ㅋㅋㅋ,1
저게 사람은 맞냐....,1
화진이형 형수 가윤누님 개이쁘네...,1
임한림이랑그그그 안경 걔 눈에 들어오지도 않네..,1
진짜 규철이 말하는거 ㅈ같네,1
저번주에 휴재한거 해명해라,0
규철아 와꾸 표정 풀어 그러다가 탈모생긴다 ㅋㅋㅋㅋㅋㅋㅋ,1
진짜 늠 좋은 웹툰~~학폭좀사라지면 좋겠다,0
썸넬 이도규임?,1
1등,1
욥,1
ㅅㅂ 윤종 눈 가릴것도 없어ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋ,1
근데 당군악은 처음에 화산오검이랑 청명이랑 사해상회까지 싹다 몰살할 계획도 있었고 청명을 직접 죽이려는 묘사도 나왔는데 갑자기 자기보다 어린 애한테 독을 쓰네마네 하는건 너무 캐붕아님?,0
연재될 땐 욕했지만 지금 보니까 ㅈ나게 재밌네 ㅋㅋㅋ,1
넘나재밋녹ㅋㅋㅋㅋㅋㅋ대전 오정인이도보구이?,1
Mium-994-7435-8526-7270-1826-289,1
오류있네요.,0
운기 중에 말하는 건 경지에 이르러야 가능한데 유이설이 운기 중에 말해요,1
하....,1
당가주 ..,1
소름돋게 멋지네......,1
당가주 개호감이네 ㄹㅇ,1
청명이 ㄹㅇ 걱정이 전혀 안되네,1
근데 진심으로 이렇게 스토리전개 느린 웹툰은 처음보는데 커버치는 이유는 뭐임??,0
아니면 스토리전개가 빠른건가?,0
무슨 거의 5분동안 일어난 일을 거의 2~3화로 뽑아먹고있네...,0
하하하하하ㅠㅠ 하하히ㅠㅣㅎ 저는 좋아요!!!!,1
그냥 제가 소설을 안보고 웹툰만 기다리면 되겠죠!,1
하하하하하ㅏ하하ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
"우리 청명이는 계획을 가지고 깽판을 쳐, 걱정 마",1
아니...,1
일단 저 할배 뭐시기는 상관없고 일단 이설이 할말 다 하는거 ㄱ웃기네..ㅋㅋ(,1
청명이랑 당보 그 와중에 존잘...,1
👍),1
태상 장로 당보도 이겼으니..,1
저 놈 정도는....,1
후후훗~~,1
어?,1
유이설 운기도중에 말을??,1
화산귀환 소설을 못 본 읽어본 건 많이 아쉽지만 웹툰이 잘 뽑혀서 천만다행 입니다,1
2025년 3월9일 일요일 오후 1시04분경 정주행 다시 시작함,1
명작이자 대작 너무 재미있네요,1
꼭 보시길,1
노망났네,1
아ㅠㅠㅋㅋ 윤종이 귀여어 매운 사천음식먹다가 돌아버린것 아닐까,1
